IDs,Proportions,T,logV
"[884, 1003]","[0.4, 0.6]",323.15,0.2102639331344483
"[614, 928]","[0.5, 0.5]",303.15,0.1072764926084074
[721],[1.0],318.15,0.4119652275627819
"[1375, 903]","[0.17, 0.83]",298.15,0.4939830069543866
"[906, 933]","[0.9, 0.1]",298.15,0.5066310726067403
"[679, 676, 1400]","[0.2044, 0.4558, 0.3398]",298.15,0.3074081004236433
[920],[1.0],313.0,-0.2866692375637348
"[536, 890]","[0.6, 0.4]",293.15,-0.3351141904723171
"[219, 867]","[0.9, 0.1]",298.15,-0.3958725946740373
"[416, 614]","[0.7, 0.3]",298.15,0.0646456264180909
"[458, 756]","[0.5, 0.5]",303.15,-0.0248849993858646
"[79, 635]","[0.9, 0.1]",308.15,0.2836062842025088
"[441, 599]","[0.64, 0.36]",313.15,-0.4212280060096814
"[614, 944]","[0.3, 0.7]",300.65,0.0444873831240922
"[621, 668]","[0.1, 0.9]",313.15,0.2874494907617558
"[219, 938]","[0.9, 0.1]",303.15,-0.4467377229149825
"[712, 894]","[0.36, 0.64]",293.15,0.0546448598415584
"[303, 70, 981]","[0.1734, 0.3871, 0.4395]",298.15,0.408748606184244
[416],[1.0],303.15,-0.1930790890619654
"[70, 618]","[0.7, 0.3]",323.15,-0.3128540786973001
"[819, 890]","[0.5, 0.5]",298.15,0.2077834742585495
"[914, 936]","[0.1, 0.9]",313.15,-0.2548221461985714
"[618, 667]","[0.3, 0.7]",298.15,0.017250473686599
"[799, 910]","[0.6, 0.4]",298.15,-0.045219711052438
"[247, 938]","[0.5, 0.5]",298.15,0.062222014562771
"[1369, 920]","[0.9, 0.1]",308.15,-0.2861660994477892
"[814, 1382]","[0.57, 0.43]",308.15,-0.1967055983221135
"[333, 741]","[0.02, 0.98]",298.15,0.537663032624102
"[75, 990]","[0.6, 0.4]",309.817,-0.1773268722685336
[224],[1.0],298.0,0.2676594387336362
"[879, 1018]","[0.6, 0.4]",305.65,0.0425739253259771
"[721, 856]","[0.6, 0.4]",308.15,0.2736674073686744
"[850, 961]","[0.36, 0.64]",298.2,0.3288550363352812
"[914, 936, 890]","[0.2846, 0.3262, 0.3892]",298.15,-0.0652549395211058
"[416, 934]","[0.1, 0.9]",300.65,-0.100638759299494
"[70, 923, 71, 645]","[0.24, 0.27, 0.11, 0.38]",313.15,-0.2057211342785999
"[804, 974]","[0.29, 0.71]",298.15,0.9800247190775592
"[981, 870, 599, 71]","[0.3306, 0.2852, 0.2292, 0.15500000000000003]",313.15,-0.3209356818786873
"[910, 918]","[0.4, 0.6]",298.15,-0.1297773854383956
"[440, 928]","[0.9, 0.1]",308.15,-0.0950854972385988
"[1225, 933]","[0.1, 0.9]",298.15,-0.0696144416947236
"[570, 599]","[0.5, 0.5]",313.15,0.5547317009984719
"[228, 741]","[0.5, 0.5]",298.15,0.021189299069938
"[882, 974]","[0.95, 0.05]",313.15,0.1635996942079349
"[920, 1386]","[0.5, 0.5]",305.65,0.0160883129552263
"[849, 897]","[0.4, 0.6]",308.15,-0.2053440475935167
"[918, 933]","[0.1, 0.9]",298.15,-0.0665633321737195
"[81, 977]","[0.4, 0.6]",308.15,0.5211380837040362
"[914, 1003]","[0.5, 0.5]",303.15,0.2700174076053096
"[745, 1034]","[0.5, 0.5]",298.15,-0.0654005617819269
"[416, 599]","[0.64, 0.36]",293.15,-0.2477247620361223
"[86, 70, 741]","[0.15, 0.4, 0.45]",323.15,-0.3465945093354988
[712],[1.0],308.15,0.6232492903979004
[880],[1.0],323.15,1.335858911319818
"[870, 872]","[0.8, 0.2]",308.15,-0.2333402307822003
"[70, 721]","[0.9, 0.1]",318.15,-0.1636438758238678
"[513, 599]","[0.45, 0.55]",313.15,-0.405342502600956
"[307, 981]","[0.2, 0.8]",308.15,-0.200831859022637
"[679, 1400, 578]","[0.5434, 0.226, 0.23060000000000003]",298.15,0.2404778084526913
"[618, 897]","[0.8, 0.2]",308.15,-0.3686894312004209
"[869, 920]","[0.9, 0.1]",293.15,-0.180580436315086
[918],[1.0],313.0,-0.2610050724126063
"[721, 998]","[0.5, 0.5]",300.65,0.4388036808174398
"[635, 935]","[0.8, 0.2]",303.15,-0.1758511490294035
"[578, 981]","[0.3, 0.7]",298.075,-0.3791281814426571
"[78, 645]","[0.1, 0.9]",308.15,-0.0983261225150373
"[330, 910]","[0.7, 0.3]",303.15,0.0012251377802025
"[679, 981, 578]","[0.185, 0.2552, 0.5598000000000001]",298.15,-0.2097747614773458
"[9, 614]","[0.7, 0.3]",300.65,0.1460074643023619
"[70, 599, 645, 578]","[0.12, 0.1342, 0.4309, 0.31489999999999996]",328.15,0.5083276745471246
"[273, 928]","[0.32, 0.68]",298.15,-0.3278650481779119
"[863, 961]","[0.6, 0.4]",310.65,0.2838414659413826
"[458, 977]","[0.2, 0.8]",298.15,0.4898660750009952
"[1054, 981]","[0.1, 0.9]",298.15,-0.2799220500200796
"[961, 81, 974]","[0.2963, 0.5923, 0.11139999999999994]",293.15,0.3109056293761413
"[501, 1023]","[0.5, 0.5]",315.65,0.21057954223631
[963],[1.0],309.817,0.0811923510723649
"[849, 977]","[0.4, 0.6]",308.0,0.5285985396790215
"[240, 920]","[0.25, 0.75]",303.15,-0.2281504029052725
"[741, 804]","[0.2, 0.8]",295.65,0.3785687812752875
"[938, 963]","[0.2, 0.8]",303.15,0.0856596470393812
[259],[1.0],303.15,-0.352323686759129
"[948, 981]","[0.57, 0.43]",311.9,-0.060001371509103
"[532, 890]","[0.5, 0.5]",298.15,0.3605032687718934
"[759, 765]","[0.9, 0.1]",313.15,0.0207867030866729
"[576, 618]","[0.5, 0.5]",303.15,-0.13224804690134
"[174, 765]","[0.1, 0.9]",303.15,0.2251149286253829
"[578, 928, 721]","[0.2417, 0.2294, 0.5289]",333.15,-0.2169544278853071
"[348, 916]","[0.1, 0.9]",298.15,-0.2136736757140432
"[70, 924]","[0.7, 0.3]",318.0,-0.253283241175529
"[618, 676]","[0.7, 0.3]",293.15,-0.0373013224309627
"[9, 872]","[0.9, 0.1]",308.15,-0.0298546855905435
"[741, 960]","[0.32, 0.68]",308.15,0.3458802980605043
"[887, 911]","[0.3, 0.7]",318.15,0.4933337187492262
"[70, 458]","[0.3, 0.7]",318.0,-0.4270564777895577
"[365, 961]","[0.45, 0.55]",313.05,0.8703025605610706
"[70, 858]","[0.1, 0.9]",313.15,-0.2198632637434243
"[863, 981]","[0.66, 0.34]",303.15,0.0214010479927515
"[880, 961]","[0.3, 0.7]",310.65,1.2298534512428854
"[914, 921]","[0.9, 0.1]",303.15,0.2509794165885392
"[330, 975]","[0.9, 0.1]",308.15,0.2750134982275257
"[618, 676]","[0.3, 0.7]",305.66,0.1147693400744467
[349],[1.0],298.0,0.0761939071036586
"[914, 916]","[0.1, 0.9]",318.0,-0.2467335884297073
"[765, 934]","[0.3, 0.7]",298.15,0.0093668546581654
"[850, 918]","[0.8, 0.2]",293.15,-0.0074464821678643
"[247, 938]","[0.3, 0.7]",298.15,-0.005052698998228
"[3, 901]","[0.1, 0.9]",303.15,0.2376691206957274
"[435, 928]","[0.8, 0.2]",303.15,-0.3696870286799464
"[437, 858]","[0.6, 0.4]",308.15,-0.3035062446929352
"[981, 928, 870, 599]","[0.1549, 0.3507, 0.2556, 0.2387999999999999]",313.15,-0.3772680348352809
"[97, 996]","[0.6, 0.4]",318.15,0.0958664534785426
"[777, 920]","[0.85, 0.15]",303.15,-0.2096169693515972
"[881, 976]","[0.3, 0.7]",313.15,0.6093708102876254
"[599, 756]","[0.2, 0.8]",303.15,-0.3564071024178452
"[712, 804]","[0.2, 0.8]",304.4,0.3449010532692571
"[1369, 920]","[0.1, 0.9]",308.15,-0.2905199518383677
"[721, 1010]","[0.5, 0.5]",323.15,0.7506934898173119
"[70, 71]","[0.4, 0.6]",313.15,0.055305529371588
"[667, 999]","[0.84, 0.16]",298.15,0.1427701249163799
"[960, 890, 933]","[0.439, 0.4923, 0.06869999999999998]",298.15,-0.1614027471833436
"[1360, 872]","[0.3, 0.7]",318.15,-0.2561706203896095
"[440, 763]","[0.4, 0.6]",308.15,1.0068031709107852
"[890, 981]","[0.2, 0.8]",309.817,-0.3079244385287252
"[331, 555]","[0.2, 0.8]",308.15,0.3057162205577164
"[599, 765]","[0.6, 0.4]",298.15,-0.1742531923852687
"[240, 870]","[0.19, 0.81]",308.15,-0.2409641778998086
"[213, 872]","[0.2, 0.8]",303.15,-0.1017795668840679
"[365, 862]","[0.6, 0.4]",310.65,0.3624034787067387
"[578, 939]","[0.73, 0.27]",298.0,-0.5000694000936242
"[132, 898]","[0.7, 0.3]",303.15,-0.4663140734744235
"[599, 981]","[0.5, 0.5]",308.15,-0.4272797764969133
"[942, 984]","[0.3, 0.7]",313.15,0.3968854487469866
"[520, 759]","[0.5, 0.5]",303.15,-0.1240776697516759
"[786, 1225]","[0.65, 0.35]",303.15,0.175539370183441
"[234, 928]","[0.7, 0.3]",303.15,-0.2266804743034499
"[887, 929]","[0.9, 0.1]",315.65,0.1500318736278402
"[701, 765]","[0.7, 0.3]",308.15,0.6195225225542158
[312],[1.0],303.15,-0.3862374151207494
"[905, 939]","[0.91, 0.09]",298.15,0.2813762156566627
"[667, 981]","[0.8, 0.2]",298.15,0.0671160168798362
"[233, 933]","[0.83, 0.17]",323.15,-0.0811649411016424
"[219, 330]","[0.1, 0.9]",323.15,-0.0848223020769787
"[763, 933]","[0.69, 0.31]",298.15,-0.0626152200402357
"[618, 645]","[0.14, 0.86]",305.5,-0.1289793966322526
[950],[1.0],313.15,0.368193878266806
[1070],[1.0],298.0,-0.1761594899583994
"[86, 70, 721]","[0.05, 0.3999999999999999, 0.55]",313.15,-0.2761340355564962
"[365, 1016]","[0.3, 0.7]",308.15,0.2614729608702093
"[458, 578, 599, 293, 928, 920]","[0.1003, 0.22492499999999999, 0.08997, 0.314895, 0.17994, 0.08997]",298.15,-0.4023048140744876
"[923, 71, 944, 645]","[0.2397, 0.2798, 0.1071, 0.3734]",308.15,-0.1281936355412706
"[599, 981]","[0.7, 0.3]",301.92,-0.4205952905200741
"[86, 232]","[0.8, 0.2]",305.65,-0.2463685251875516
"[803, 850]","[0.7, 0.3]",313.15,-0.2524726735220325
[894],[1.0],313.15,-0.3115801779972894
[1146],[1.0],308.15,0.4468904084242024
"[635, 1382]","[0.8, 0.2]",308.15,-0.2518134251035199
"[561, 944]","[0.6, 0.4]",303.15,0.3326213711400415
"[667, 895]","[0.24, 0.76]",313.15,0.058710492036634
"[850, 956]","[0.8, 0.2]",309.817,0.17664274271603
"[875, 961]","[0.9, 0.1]",310.65,0.6943638025826248
"[1367, 928]","[0.4, 0.6]",303.15,-0.2736972765309921
"[75, 872]","[0.6, 0.4]",313.15,-0.3207970512065384
"[891, 933]","[0.7, 0.3]",303.15,0.2123305935894587
"[814, 973]","[0.6, 0.4]",303.15,-0.1056345642748621
"[578, 966]","[0.371, 0.629]",296.45,-0.0649968485463956
"[765, 936]","[0.7, 0.3]",306.483,0.1146260957103073
"[849, 897]","[0.8, 0.2]",308.15,0.0658509750353223
"[909, 918]","[0.3, 0.7]",313.15,-0.2421977182485992
"[132, 721]","[0.3, 0.7]",303.15,0.1933621044474512
"[689, 849]","[0.5, 0.5]",308.15,0.5525712123919041
"[701, 914]","[0.3, 0.7]",308.075,0.3257633432309198
"[70, 923, 71, 944]","[0.3895, 0.1031, 0.2035, 0.3038]",298.15,-0.0762380391712997
"[850, 956]","[0.4, 0.6]",309.817,0.6411922998010684
"[946, 961]","[0.8, 0.2]",308.15,0.3004515042727897
"[889, 914]","[0.1, 0.9]",303.0,0.265703678093311
"[273, 850, 293]","[0.2001, 0.15, 0.6499]",298.15,-0.3595185630295782
"[892, 895]","[0.7, 0.3]",303.15,0.1630528245160601
"[9, 928]","[0.5, 0.5]",303.15,-0.1322695452721269
"[786, 961]","[0.21, 0.79]",309.968,0.5291996455463908
"[259, 1006]","[0.5, 0.5]",298.15,0.194579262537173
"[1054, 941]","[0.4, 0.6]",303.15,-0.111408573416172
"[862, 898]","[0.7, 0.3]",298.15,-0.3939666660254949
"[895, 910]","[0.2, 0.8]",308.15,-0.0087766759477951
"[863, 1006]","[0.8, 0.2]",308.15,0.1633429758073727
"[9, 849]","[0.1, 0.9]",305.65,0.1956551329935855
"[330, 956]","[0.8, 0.2]",318.15,0.2282437485579005
"[928, 1386]","[0.6, 0.4]",305.65,-0.0541253934880678
"[333, 689]","[0.85, 0.15]",303.15,0.4380835898908069
"[6, 938]","[0.8, 0.2]",298.15,0.1442948625312988
"[474, 960]","[0.8, 0.2]",307.506,0.2525529301307232
"[756, 890]","[0.68, 0.32]",318.15,-0.391745531186126
"[510, 950]","[0.1, 0.9]",313.15,0.2323677255726605
[979],[1.0],301.9,0.2771364056910651
"[1390, 961]","[0.0059, 0.9941]",313.15,-0.1555228242543186
"[914, 966]","[0.8, 0.2]",313.15,0.1842359544353362
"[890, 765, 961]","[0.0030000000000000027, 0.0052, 0.9918]",303.15,-0.0493917752157692
"[70, 71, 645]","[0.6235, 0.1001, 0.2764]",313.15,-0.1443597191098548
"[914, 972]","[0.7, 0.3]",310.65,0.5083393343475221
"[859, 870]","[0.09, 0.91]",308.15,-0.2161634590423004
"[348, 474]","[0.4, 0.6]",298.15,0.0652602621784157
"[672, 765]","[0.2, 0.8]",313.15,0.2361802902682069
"[3, 9]","[0.1, 0.9]",308.0,0.0092362361707336
"[872, 981]","[0.1, 0.9]",305.65,-0.248274570951519
"[273, 920]","[0.4, 0.6]",307.35,-0.3607920797949827
"[862, 1225]","[0.3, 0.7]",308.15,-0.2461911247368861
"[501, 667]","[0.2, 0.8]",308.15,0.0303082954208248
"[918, 981]","[0.1, 0.9]",313.0,-0.3151513422162046
"[578, 921]","[0.3, 0.7]",308.15,-0.2705804421160706
"[777, 973]","[0.7, 0.3]",303.15,-0.0975056999612388
"[721, 956]","[0.1, 0.9]",313.15,0.9262944870998824
"[777, 804]","[0.5, 0.5]",310.65,-0.1093358887524816
"[458, 712]","[0.9, 0.1]",308.15,-0.3786266609098754
"[741, 850]","[0.3, 0.7]",308.983,0.111317196114725
"[672, 741]","[0.5, 0.5]",310.65,0.3106005284745455
"[330, 885]","[0.7, 0.3]",298.15,0.3671694885346807
"[721, 981]","[0.5, 0.5]",308.15,0.0777057892520712
"[213, 936]","[0.8, 0.2]",303.15,-0.1551161935702756
[882],[1.0],315.65,0.115357799969784
"[804, 1386]","[0.9, 0.1]",308.15,0.1958447875140236
"[93, 981]","[0.2, 0.8]",313.0,-0.2685095112128136
"[679, 799]","[0.5, 0.5]",313.15,0.1483726994367952
"[928, 933]","[0.1, 0.9]",298.15,-0.0633354869999748
"[247, 529]","[0.1, 0.9]",298.15,0.4329296454192236
"[786, 933]","[0.81, 0.19]",298.15,0.3847160945089433
"[944, 920, 618, 721]","[0.2567, 0.3006, 0.112, 0.3308]",298.15,0.0048800072406343
"[219, 928]","[0.7, 0.3]",308.0,-0.3867878399986173
"[862, 944]","[0.54, 0.46]",303.15,-0.3041411175024937
"[685, 695]","[0.28, 0.72]",318.15,0.7324298679195622
"[814, 933]","[0.29, 0.71]",313.15,-0.2024668405394608
"[275, 981]","[0.2, 0.8]",305.65,-0.3019269622315569
"[850, 914]","[0.4, 0.6]",315.65,0.0351689343128416
[733],[1.0],298.0,1.028063582050817
"[64, 741]","[0.1, 0.9]",303.15,0.4578206777368445
"[976, 1342]","[0.6, 0.4]",313.15,0.9477411831102892
"[75, 989]","[0.6, 0.4]",313.15,-0.0159005910291093
"[139, 998]","[0.3, 0.7]",305.65,0.2580494378264487
"[1360, 961]","[0.01, 0.99]",318.15,-0.279757981712943
"[667, 1202]","[0.6, 0.4]",308.15,0.0825276155567219
"[510, 933]","[0.3, 0.7]",298.15,-0.0150228735845066
"[679, 870]","[0.4, 0.6]",313.15,0.026908667068225
"[81, 961]","[0.7, 0.3]",312.605,0.018782206246905
"[330, 916]","[0.5, 0.5]",303.15,-0.1644330255348055
"[273, 890]","[0.4, 0.6]",305.65,-0.4657345701843249
"[689, 960]","[0.23, 0.77]",313.15,0.4251288986645156
"[804, 890]","[0.46, 0.54]",298.15,-0.0160638565322377
"[872, 961]","[0.1, 0.9]",303.15,0.1817102037455066
"[1225, 981]","[0.8, 0.2]",310.65,-0.2107550105890177
"[599, 699]","[0.7, 0.3]",313.15,-0.1830710849792347
"[928, 1386]","[0.5, 0.5]",305.65,0.0169652161758027
"[70, 599, 645, 578]","[0.3524, 0.016, 0.0351, 0.5965]",298.15,0.5354207180561734
"[144, 712]","[0.55, 0.45]",303.15,0.1286178306225378
"[307, 1390]","[0.7, 0.3]",315.65,0.4525998137701196
"[862, 905]","[0.49, 0.51]",308.15,-0.021306146678294
"[666, 679]","[0.7, 0.3]",313.15,0.4568410866519901
"[695, 858]","[0.47, 0.53]",303.15,0.2350545507572553
"[689, 847]","[0.4, 0.6]",308.0,0.2547524194109329
"[961, 974, 850]","[0.74051, 0.0859, 0.17359000000000002]",318.15,0.1329637261307266
"[895, 910]","[0.7, 0.3]",308.15,0.1222913158038327
"[1054, 981]","[0.2, 0.8]",298.15,-0.3325817980881333
"[904, 961]","[0.5, 0.5]",310.65,0.7268907421671372
"[75, 935]","[0.7, 0.3]",303.15,-0.0947422092087821
"[763, 786]","[0.1, 0.9]",303.15,0.4281207805699232
"[283, 676]","[0.1, 0.9]",298.0,0.2750347925613958
"[901, 974]","[0.2, 0.8]",308.15,0.8523827581748605
"[966, 890, 81]","[0.2425, 0.6135, 0.1439999999999999]",298.15,0.0631080829986202
"[859, 921]","[0.6, 0.4]",308.15,0.0015799493686372
"[761, 961]","[0.8, 0.2]",313.15,1.4110808513195725
[596],[1.0],308.15,0.1217993528662744
"[307, 938]","[0.1, 0.9]",313.15,-0.1875066142201684
"[645, 895]","[0.82, 0.18]",318.15,-0.180610861261873
"[961, 862, 850]","[0.9, 0.01, 0.08999999999999997]",298.15,0.2633993313340023
"[701, 803]","[0.5, 0.5]",308.15,0.2447834477362837
"[458, 689]","[0.6, 0.4]",313.15,0.1176641606185391
"[788, 956]","[0.7, 0.3]",308.15,0.7360864086580853
"[804, 973]","[0.2, 0.8]",303.15,0.3277535622674664
"[621, 850]","[0.6, 0.4]",308.15,0.0236662150746523
"[440, 911]","[0.5, 0.5]",318.15,0.368765321070767
"[857, 936]","[0.8, 0.2]",303.15,0.0064587606970457
"[911, 933]","[0.9, 0.1]",318.15,0.5550300780308284
"[667, 863]","[0.4, 0.6]",305.65,0.0879483649530324
"[578, 804]","[0.2, 0.8]",298.15,0.0387954368425969
"[793, 870]","[0.5, 0.5]",313.15,0.1240147829754197
"[695, 981]","[0.6, 0.4]",308.15,0.4053077502503282
"[863, 933]","[0.5, 0.5]",305.65,0.0555895648027454
"[417, 756]","[0.5, 0.5]",303.15,0.2499715577103844
"[920, 618, 870, 721]","[0.2899, 0.2023, 0.0776, 0.4302]",298.15,0.0733883811151777
"[330, 1324]","[0.8, 0.2]",306.483,0.5289441166112727
[119],[1.0],298.0,0.0008444326552692
"[933, 939]","[0.64, 0.36]",303.15,-0.2218031281017085
"[1390, 721]","[0.5985, 0.4015]",293.15,0.7134905430939426
"[3, 928]","[0.5, 0.5]",305.65,0.0150885758937273
"[232, 842]","[0.25, 0.75]",308.15,0.2049589205357534
"[804, 858]","[0.9, 0.1]",306.9,0.0930426635754309
"[759, 934]","[0.8, 0.2]",303.15,0.0317193702629167
"[756, 957]","[0.6, 0.4]",313.15,-0.1883267717245929
"[86, 936]","[0.2, 0.8]",303.15,-0.2498602966964123
"[765, 1225]","[0.45, 0.55]",308.15,-0.1128989372734915
"[961, 81, 974]","[0.3007, 0.4901, 0.20920000000000005]",293.15,0.4308809464528912
"[889, 981]","[0.9, 0.1]",298.15,0.2444606036803539
[974],[1.0],293.15,1.318188594151796
"[303, 578, 981]","[0.0685, 0.531, 0.40049999999999997]",298.15,-0.2041199826559248
"[897, 1291]","[0.8, 0.2]",295.65,-0.2457541791561668
"[253, 667]","[0.5, 0.5]",308.15,0.0763016715989253
"[890, 765, 961]","[0.10759999999999992, 0.1902, 0.7022]",303.15,0.3588101724585629
"[741, 890]","[0.03, 0.97]",298.15,-0.2199930704891348
"[521, 667]","[0.1, 0.9]",298.0,0.0812010654168914
"[416, 645]","[0.44, 0.56]",293.15,-0.081509128713207
"[850, 936]","[0.7, 0.3]",307.86,-0.1252610894520766
"[901, 944]","[0.51, 0.49]",303.15,-0.01792914239489
"[961, 862, 850]","[0.35, 0.4999, 0.1501]",318.15,-0.3027706572402824
"[802, 961]","[0.3, 0.7]",298.16,0.6895886473983186
"[273, 934]","[0.5, 0.5]",298.15,-0.2283156397834435
"[273, 879]","[0.3, 0.7]",305.65,0.0126355132642901
"[340, 815]","[0.3, 0.7]",308.15,-0.3093608617292568
"[754, 850]","[0.7, 0.3]",303.15,-0.3598815951951553
[961],[1.0],311.09,-0.1658247123831819
"[721, 786]","[0.45, 0.55]",303.15,0.4448180005586054
"[938, 981]","[0.5, 0.5]",301.483,-0.2190204435517474
"[849, 977]","[0.7, 0.3]",308.0,0.4152051030503924
"[232, 842]","[0.75, 0.25]",308.15,-0.013722351909714
"[901, 920]","[0.75, 0.25]",303.15,0.0048231322549424
"[529, 618]","[0.9, 0.1]",298.15,0.3313628711448123
"[474, 960]","[0.3, 0.7]",307.506,0.2497841045955378
"[348, 920]","[0.9, 0.1]",303.15,-0.1411471547961657
"[791, 961]","[0.1, 0.9]",313.15,0.618303397873063
"[76, 765]","[0.55, 0.45]",313.15,-0.0904883039147772
"[914, 933, 890]","[0.3804, 0.3202, 0.2994]",298.15,0.0154817599286022
"[599, 701]","[0.36, 0.64]",303.15,0.346059343368065
"[6, 884]","[0.8, 0.2]",323.15,0.125418144093427
"[850, 273, 70]","[0.2894, 0.4015, 0.30909999999999993]",298.15,-0.3443814164587778
"[70, 741]","[0.5, 0.5]",318.15,0.0214752525905334
[850],[1.0],310.575,-0.0589112775966875
"[765, 910]","[0.2, 0.8]",311.657,-0.1066919275255074
"[578, 1382]","[0.5, 0.5]",308.15,-0.3351222757798024
"[741, 960]","[0.9, 0.1]",293.15,0.5529275182219078
"[578, 721]","[0.93, 0.07]",298.15,-0.4952099565399712
"[961, 974, 850]","[0.65654, 0.119, 0.22446]",308.15,0.2750532355069525
"[777, 944]","[0.25, 0.75]",303.15,-0.173728647088085
[273],[1.0],303.15,-0.5363456216922502
"[870, 928]","[0.7, 0.3]",306.433,-0.2565872433125764
"[872, 70, 944]","[0.4, 0.1999, 0.4001]",318.15,-0.2522775379644915
"[568, 741]","[0.3, 0.7]",308.15,0.2905070110587597
"[890, 850, 961]","[0.2592, 0.3023, 0.4385]",303.15,0.1453344133539674
"[712, 890]","[0.7, 0.3]",308.15,0.4477040204687403
"[474, 786]","[0.55, 0.45]",303.15,0.3501506462940433
"[721, 954]","[0.54, 0.46]",303.15,0.7156982002130441
"[363, 474]","[0.1, 0.9]",308.15,0.39560632105509
"[70, 75, 988]","[0.3001, 0.1002, 0.5997]",313.15,-0.0391963750882302
"[378, 578]","[0.7, 0.3]",300.65,0.0299980548845121
"[952, 974]","[0.6, 0.4]",303.15,0.995353204517773
"[862, 938]","[0.1, 0.9]",303.15,-0.1684085684516749
"[863, 870]","[0.56, 0.44]",303.15,-0.0305543474457726
"[81, 330]","[0.6, 0.4]",308.15,-0.0628965690848819
[411],[1.0],298.0,-0.0117904266942402
"[618, 777]","[0.86, 0.14]",298.15,-0.287618260549548
"[777, 850]","[0.6, 0.4]",306.483,-0.2258943198685802
"[70, 741, 721, 578]","[0.3035, 0.1984, 0.3118, 0.1862999999999999]",328.15,0.004751155591001
"[440, 804]","[0.3, 0.7]",308.15,0.1277120056053773
"[914, 936, 890]","[0.2145, 0.3942, 0.3913]",298.15,-0.0700892206234046
"[219, 938]","[0.27, 0.73]",298.0,-0.1797940153149443
"[578, 928, 944]","[0.4827, 0.2867, 0.23059999999999992]",303.15,-0.3852082080435824
[1308],[1.0],298.0,-0.1705745488623519
"[458, 872]","[0.9, 0.1]",298.15,-0.389220557543788
"[923, 944, 645]","[0.583, 0.259, 0.158]",313.15,-0.2686530244540451
"[9, 76]","[0.5, 0.5]",313.15,-0.0966052461995047
"[81, 991]","[0.1, 0.9]",308.15,1.266593559842827
"[786, 1324]","[0.4, 0.6]",298.15,1.0999747462889455
"[850, 860]","[0.6, 0.4]",308.15,0.1201538876723849
"[914, 933, 936]","[0.2112, 0.4072, 0.38159999999999994]",298.15,0.0339566856956033
"[510, 961]","[0.5, 0.5]",303.15,0.4318910877740564
"[890, 1225]","[0.4, 0.6]",315.65,-0.2495717703026238
"[695, 894]","[0.1, 0.9]",313.15,-0.2370119021639385
"[870, 928]","[0.76, 0.24]",303.15,-0.2407311005072806
"[689, 925]","[0.9, 0.1]",303.15,0.8943479257591163
[667],[1.0],298.0,0.1395957584699405
"[1382, 936]","[0.6, 0.4]",298.15,0.0325339014673756
"[786, 909]","[0.9, 0.1]",313.15,0.2968019925351397
"[814, 933]","[0.76, 0.24]",303.15,-0.242251268275318
"[4, 985]","[0.5, 0.5]",308.107,0.58407751187475
"[9, 928]","[0.37, 0.63]",298.15,-0.1569730846177343
"[741, 862]","[0.61, 0.39]",303.15,-0.0134729335488926
"[890, 961]","[0.9, 0.1]",311.483,-0.2521664178817707
"[536, 890]","[0.7, 0.3]",298.15,-0.5297815594963703
[981],[1.0],305.538,-0.2552261667069824
"[240, 1005]","[0.9, 0.1]",308.15,-0.1663690821742549
"[850, 1291]","[0.8, 0.2]",310.65,-0.1063007924929991
"[330, 914]","[0.3, 0.7]",315.65,0.0731530826109945
"[437, 759]","[0.6, 0.4]",303.15,-0.1780369615388024
"[348, 599]","[0.8, 0.2]",303.15,-0.2102782653877858
"[273, 928]","[0.9, 0.1]",304.15,-0.4996135035493633
[668],[1.0],298.0,0.46
"[253, 679]","[0.7, 0.3]",313.15,0.1891407926521431
[330],[1.0],299.817,0.2957862918970007
"[79, 416]","[0.9, 0.1]",308.15,0.3291447985278303
"[765, 777]","[0.3, 0.7]",306.483,-0.0955681271303225
"[786, 960]","[0.8, 0.2]",303.15,0.4881357127680027
"[850, 969]","[0.1, 0.9]",312.15,0.0545776994242812
"[695, 858]","[0.64, 0.36]",313.15,0.316534214187849
"[86, 70, 701]","[0.4, 0.3999999999999999, 0.2]",303.15,-0.1610250450445319
"[906, 939]","[0.5, 0.5]",298.15,0.35792995496469
"[1375, 850]","[0.6, 0.4]",313.15,-0.314846677074928
"[273, 936]","[0.25, 0.75]",307.55,-0.2785658624043268
"[903, 961]","[0.1, 0.9]",311.9,0.3264475934855607
"[667, 1017]","[0.6, 0.4]",308.15,0.2618015145236588
"[754, 850]","[0.3, 0.7]",303.15,-0.2016574774517858
